split_protocol,model,metric,n_seeds,mean,std,minimum,maximum,ci95_low_t,ci95_high_t
source_disjoint,lstm,n,3.0,7247.333333333333,90.34009814768486,7180.0,7350.0,7022.916088641443,7471.750578025223
source_disjoint,lstm,true_negatives,3.0,2202.6666666666665,15.044378795195676,2193.0,2220.0,2165.294357951664,2240.038975381669
source_disjoint,lstm,true_positives,3.0,4689.0,120.50311199301038,4569.0,4810.0,4389.65367511489,4988.34632488511
source_disjoint,lstm,weighted_f1,3.0,0.9510553458279727,0.00430218590940363,0.9461072636724916,0.9539117033139792,0.9403681235674622,0.9617425680884831
source_disjoint,majority,accuracy,3.0,0.6751630676912456,0.006628915719365317,0.6676372712146422,0.6801360544217687,0.6586959281647556,0.6916302072177355
source_disjoint,majority,balanced_accuracy,3.0,0.5,0.0,0.5,0.5,0.5,0.5
source_disjoint,majority,brier_score,3.0,0.21933991670789432,0.0023786724486298517,0.2175607127176612,0.2220416741843989,0.21343096677435142,0.22524886664143723
source_disjoint,majority,ece_10,3.0,0.0052192011959822995,0.006008986460424629,0.0005443481804077,0.0119970364961722,-0.009707948679755656,0.020146351071720255
source_disjoint,majority,false_negatives,3.0,0.0,0.0,0.0,0.0,0.0,0.0
source_disjoint,majority,false_positives,3.0,2354.0,41.58124577258358,2314.0,2397.0,2250.706459274766,2457.293540725234
source_disjoint,majority,log_loss,3.0,0.6305122149621215,0.0049789404608787165,0.6267891035457811,0.6361676709258482,0.6181438411986931,0.6428805887255499
source_disjoint,majority,macro_f1,3.0,0.40303694650861716,0.002366901205522113,0.4003492142678972,0.404810106081464,0.3971572379639924,0.40891665505324193
source_disjoint,majority,macro_precision,3.0,0.3375815338456228,0.003314457859682627,0.3338186356073211,0.3400680272108843,0.3293479640823779,0.3458151036088677
source_disjoint,majority,macro_recall,3.0,0.5,0.0,0.5,0.5,0.5,0.5
source_disjoint,majority,n,3.0,7247.333333333333,90.34009814768486,7180.0,7350.0,7022.916088641443,7471.750578025223
source_disjoint,majority,true_negatives,3.0,0.0,0.0,0.0,0.0,0.0,0.0
source_disjoint,majority,true_positives,3.0,4893.333333333333,94.99649116327052,4815.0,4999.0,4657.348967150696,5129.31769951597
source_disjoint,majority,weighted_f1,3.0,0.5442522423652569,0.008524034269516935,0.53457611389349,0.5506518966806092,0.5230773673800977,0.5654271173504162
source_disjoint,source_only_logreg,accuracy,3.0,0.3248369323087543,0.0066289157193652965,0.3198639455782313,0.3323627287853577,0.3083697927822644,0.34130407183524425
source_disjoint,source_only_logreg,balanced_accuracy,3.0,0.5,0.0,0.5,0.5,0.5,0.5
source_disjoint,source_only_logreg,brier_score,3.0,0.3246437318112733,0.04494402768088631,0.2820791231180625,0.3716389937721956,0.2129965777312329,0.4362908858913137
source_disjoint,source_only_logreg,ece_10,3.0,0.3190546296600547,0.07306781510189356,0.2453189308193604,0.3914357250756686,0.13754411465024063,0.5005651446698688
source_disjoint,source_only_logreg,false_negatives,3.0,4893.333333333333,94.99649116327052,4815.0,4999.0,4657.348967150696,5129.31769951597
source_disjoint,source_only_logreg,false_positives,3.0,0.0,0.0,0.0,0.0,0.0,0.0
source_disjoint,source_only_logreg,log_loss,3.0,0.8507476932797816,0.09985920081738545,0.7578787551664331,0.956371521499748,0.602683686664065,1.0988116998954982
source_disjoint,source_only_logreg,macro_f1,3.0,0.24517755700775226,0.003767546188552433,0.2423461498814555,0.2494536372151108,0.23581845344000793,0.25453666057549656
source_disjoint,source_only_logreg,macro_precision,3.0,0.16241846615437713,0.003314457859682632,0.1599319727891156,0.1661813643926788,0.15418489639113223,0.17065203591762204
source_disjoint,source_only_logreg,macro_recall,3.0,0.5,0.0,0.5,0.5,0.5,0.5
source_disjoint,source_only_logreg,n,3.0,7247.333333333333,90.34009814768486,7180.0,7350.0,7022.916088641443,7471.750578025223
source_disjoint,source_only_logreg,true_negatives,3.0,2354.0,41.58124577258358,2314.0,2397.0,2250.706459274766,2457.293540725234
source_disjoint,source_only_logreg,true_positives,3.0,0.0,0.0,0.0,0.0,0.0,0.0
source_disjoint,source_only_logreg,weighted_f1,3.0,0.15931875060200415,0.005722759107317211,0.1550355913935515,0.1658181831404938,0.14510262888825481,0.17353487231575349
source_disjoint,tfidf_logreg,accuracy,3.0,0.9642410435284628,0.004295650239968211,0.9602721088435374,0.968801996672213,0.9535700567708685,0.9749120302860572
source_disjoint,tfidf_logreg,balanced_accuracy,3.0,0.9617974550241174,0.003651603376083991,0.9576134708013488,0.9643421216697378,0.9527263693692324,0.9708685406790024
source_disjoint,tfidf_logreg,brier_score,3.0,0.035761465975683866,0.002182993150424302,0.0334962217263615,0.037851668625932,0.030338610366222197,0.04118432158514554
source_disjoint,tfidf_logreg,ece_10,3.0,0.07984105600796775,0.004310179140026117,0.0769214737826219,0.0847915023515679,0.06913397746182925,0.09054813455410624
source_disjoint,tfidf_logreg,false_negatives,3.0,152.33333333333334,46.36090306856989,99.0,183.0,37.16646566989728,267.5002009967694
source_disjoint,tfidf_logreg,false_positives,3.0,107.0,25.514701644346147,78.0,126.0,43.61796744122157,170.38203255877843
source_disjoint,tfidf_logreg,log_loss,3.0,0.15300321925830504,0.004309334369475771,0.1485237923702513,0.1571194757404424,0.14229823923854845,0.16370819927806163
source_disjoint,tfidf_logreg,macro_f1,3.0,0.9594207614597042,0.005077821717494034,0.9546396023198012,0.9647506711155504,0.9468067530377324,0.972034769881676
source_disjoint,tfidf_logreg,macro_precision,3.0,0.957307944522439,0.007691664605549755,0.9518381660757588,0.966102771634276,0.9382007904096575,0.9764150986352204
source_disjoint,tfidf_logreg,macro_recall,3.0,0.9617974550241174,0.003651603376083991,0.9576134708013488,0.9643421216697378,0.9527263693692324,0.9708685406790024
source_disjoint,tfidf_logreg,n,3.0,7247.333333333333,90.34009814768486,7180.0,7350.0,7022.916088641443,7471.750578025223
source_disjoint,tfidf_logreg,true_negatives,3.0,2247.0,20.808652046684813,2234.0,2271.0,2195.3084427201397,2298.6915572798603
source_disjoint,tfidf_logreg,true_positives,3.0,4741.0,73.74957626996917,4683.0,4824.0,4557.795896362162,4924.204103637838
source_disjoint,tfidf_logreg,weighted_f1,3.0,0.9643365018482122,0.004200343913473486,0.960398242194262,0.9687572581077836,0.9539022691304317,0.9747707345659926
