run_id,config_name,split_protocol,model,evaluation_split,seed,metric,value
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,true_positives,0.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,n,7350.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,accuracy,0.3198639455782313
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,balanced_accuracy,0.5
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,macro_precision,0.15993197278911564
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,macro_recall,0.5
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,macro_f1,0.24234614988145553
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,weighted_f1,0.15503559139355155
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,brier_score,0.32021307854356196
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,log_loss,0.8379928031731637
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,ece_10,0.32040923308513514
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,true_negatives,2351.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,false_positives,0.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,false_negatives,4999.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,test,13,true_positives,0.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,n,6328.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,accuracy,0.9639696586599241
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,balanced_accuracy,0.9533997530233806
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,macro_precision,0.9641010566277881
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,macro_recall,0.9533997530233806
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,macro_f1,0.9584743201634336
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,weighted_f1,0.9637595849033249
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,brier_score,0.03576693416792254
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,log_loss,0.1530634738010018
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,ece_10,0.06840650233640724
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,true_negatives,1899.0
